time,vehicle_id,x,y,speed,angle,lane,pos,anomaly
10,0,2.46,528.33,0.0,90.0,39452954#0_0,0.11,0
11,0,4.1731375520606395,528.2647564463728,1.7141260907519609,92.04953581020298,:cluster_7413055020_7413055041_8793274128_8793274129_#1more_8_0,1.7141260907519609,0
12,0,7.866555628475628,528.1240954001851,3.695549304387532,92.18101257082348,:cluster_7413055020_7413055041_8793274128_8793274129_#1more_8_0,5.409675395139493,0
13,0,13.76555186504503,527.899436570633,5.902400158229283,92.18101257082479,:cluster_7413055020_7413055041_8793274128_8793274129_#1more_8_0,11.312075553368775,0
14,0,20.994300729632137,527.7334272310136,7.23413071539253,90.92856374298846,-590856945#2_0,1.2062062687613029,0
15,0,30.627530405699765,528.2407831339349,9.648472128086723,86.98517323400986,-590856945#2_0,10.854678396848026,0
16,0,41.243828144571225,528.7999145473972,10.633095678331703,86.98517323400857,-590856945#2_0,21.48777407517973,0
17,0,52.83237242135935,529.4102515312334,11.606880581023544,86.98517323400986,-590856945#2_0,33.094654656203275,0
18,0,64.11564361073167,530.0040825873759,11.301079678692297,86.99007222059672,:cluster_6386565642_6945903899_6_0,0.08573433489556948,0
19,0,75.25899582902674,530.5261687340119,11.154910581017285,87.37509615199905,-590856945#1_0,1.7906449159128552,0
20,0,86.93172160845852,531.0231496272374,11.683485636271909,87.56203297606098,-590856945#1_0,13.474130552184764,0
21,0,98.2155949529048,531.5035746419027,11.29427475917004,87.56203297606098,-590856945#1_0,24.768405311354805,0
22,0,108.7210674733582,531.9508582683347,10.515156409417651,87.56203297606098,-590856945#1_0,35.283561720772454,0
23,0,119.51484184023568,532.4104167063114,10.803724010957778,87.56203297606228,-590856945#1_0,46.08728573173023,0
24,0,129.07416332032514,532.817416769328,9.568133212032667,87.56203297606226,-590856945#1_0,55.655418943762896,0
25,0,135.490506503708,533.0906006020313,6.422257734567802,87.56203297606228,-590856945#1_0,62.0776766783307,0
26,0,143.8619693076738,533.9402038825507,8.43447514697537,82.25662206458439,:cluster_7618730855_80514146_8793274138_8_0,5.422151825306059,0
