time,vehicle_id,x,y,speed,angle,lane,pos,anomaly,depart,edges,edge_id,lane_id,length,lane_speed,shape,acceleration,jerk,stopped,stopped_time,leader_distance,gap_time,following_time,lane_change_rate
747.0,29,365.4581243632564,371.6400401575955,0.6247777948820917,254.97505318081537,ET03_1,37.95154578579476,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.0385014473603315,-0.1423055482493224,0,16.0,8.284467430599534,13.259862143729006,,
748.0,29,364.8079359824206,371.5117803402822,0.6695334304909708,255.50919629613372,ET03_1,38.62107921628573,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.044755635608879,0.0832570829692106,0,16.0,7.985823194301241,11.92744503951836,,
749.0,29,364.5083231831613,371.4526770341784,0.3085271764610788,255.75541820843256,ET03_1,38.929606392746805,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.361006254029892,-0.4057618896387711,0,16.0,7.7704454358525,25.185610956488155,,
750.0,29,363.5616848105952,371.2659378239651,0.9748036964363,256.5335876277377,ET03_1,39.9044100891831,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.6662765199752212,1.0272827740051131,0,16.0,8.271567522402375,8.48536741565679,,
751.0,29,362.912769105214,371.1379290617708,0.6682228891338913,257.0671026246621,ET03_1,40.572632978317,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.3065808073024088,-0.97285732727763,0,16.0,8.212090799251605,12.28944852502075,,
752.0,29,362.28187928548425,371.0134761871756,0.649660679451853,257.58576138333217,ET03_1,41.22229365776885,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.0185622096820382,0.2880185976203705,0,16.0,8.10873605429336,12.481494279652344,,
753.0,29,361.7551897156596,370.9095784400032,0.5423601603511397,258.018667104716,ET03_1,41.76465381811999,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.1073005191007133,-0.0887383094186751,0,16.0,8.189706326812406,15.100125203720998,,
754.0,29,361.0377900327063,370.7680601431706,0.7387444699387671,258.6080995505413,ET03_1,42.503398288058754,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.1963843095876274,0.3036848286883408,0,16.0,8.188140352563785,11.083860097446795,,
755.0,29,360.4112306496427,370.6465543071936,0.6448188576684881,258.8645591813465,ET03_1,43.14821714572725,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.0939256122702789,-0.2903099218579064,0,16.0,8.121038336979629,12.59429410353068,,
756.0,29,360.02219238663724,370.58014663783285,0.3987239592823557,258.9819630496216,ET03_1,43.5469411050096,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.2460948983861324,-0.1521692861158534,0,16.0,7.851577705260454,19.69176299159984,,
757.0,29,359.1321093806197,370.4282121275596,0.9122429693871112,259.25058927604084,ET03_1,44.45918407439671,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.5135190101047555,0.759613908490888,0,16.0,8.416166382005374,9.225794732799924,,
758.0,29,358.6505399947964,370.3460096719425,0.4935587844272719,259.39593320552814,ET03_1,44.95274285882398,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.4186841849598393,-0.9322031950645948,0,16.0,8.037061105423575,16.28389841090524,,
759.0,29,358.18597268912407,370.2667094206186,0.4761334117621287,259.5361479140621,ET03_1,45.42887627058611,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.0174253726651432,0.4012588122946961,0,16.0,15.926491636387416,33.44964088414809,,
760.0,29,357.5567815437602,370.15930837162335,0.6448558110629214,259.72604950028483,ET03_1,46.07373208164903,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.1687223993007927,0.1861477719659359,0,16.0,13.801823111949815,21.40295997209074,,
761.0,29,356.889228795986,370.0453591116904,0.684172483616729,259.9275256576663,ET03_1,46.75790456526576,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.0393166725538075,-0.1294057267469852,0,16.0,9.184975407941582,13.424941265376836,,
762.0,29,354.7696895530959,369.6835600944118,2.1723083797742024,260.31314499677427,ET03_1,48.93021294503996,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",1.488135896157473,1.4488192236036657,0,16.0,9.974910489356892,4.5918482763454245,,
763.0,29,351.034462983712,369.1696777701551,3.806262453868274,261.72436432965014,:millieu_7_0,0.9564753989082247,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",1.6339540740940717,0.1458181779365981,0,16.0,11.88165837956442,3.121607751322872,,
764.0,29,347.50564044859783,368.7952668910979,3.5696454859060744,263.8246764635385,:millieu_7_0,4.526120884814299,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",-0.2366169679621994,-1.870571042056271,0,16.0,8.971845549878182,2.513371589784323,,
765.0,29,346.51548928593496,368.6902110648207,1.001605661093381,263.943531030157,:millieu_7_0,5.527726545907679,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",-2.568039824812693,-2.331422856850494,0,16.0,8.615848196215541,8.602036241299034,,
766.0,29,345.773802820042,368.611517540588,0.7502666168636443,263.943531030157,:millieu_7_0,6.277993162771324,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",-0.2513390442297367,2.3167007805829565,0,16.0,8.510604857337244,11.343440673016092,,
767.0,29,345.21047593844713,368.5517481101801,0.5698436914764548,263.943531030157,:millieu_7_0,6.847836854247778,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",-0.1804229253871895,0.0709161188425472,0,16.0,8.585426249485177,15.066282873537642,,
768.0,29,344.3041336243381,368.4555844694258,0.9168272754017852,263.943531030157,:millieu_7_0,7.764664129649564,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",0.3469835839253304,0.52740650931252,0,16.0,8.315914486112002,9.070317506062068,,
769.0,29,343.5996614036436,368.38083940622215,0.7126218611236835,263.943531030157,:millieu_7_0,8.477285990773247,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",-0.2042054142781016,-0.5511889982034321,0,16.0,8.250386872698336,11.577510209536484,,
770.0,29,343.431306714879,365.1487749546084,0.4900687953556643,263.9458081058852,:millieu_7_1,8.967354786128912,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",-0.2225530657680192,-0.0183476514899175,0,16.0,23.5764458285543,48.10844120659395,,
771.0,29,341.5915191173994,364.9536459669969,1.8395130252797844,263.94580810588513,:millieu_7_1,10.806867811408695,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",1.3494442299241205,1.5719972956921395,0,16.0,33.4240945856432,18.170077692469448,,
777.0,29,293.0507209745867,363.80748105495337,12.32918020466871,273.4447991302452,S01_1,6.781561443431215,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",1.672046142979525,0.245369456987829,0,16.0,51.39612326443728,4.168656991887833,,
778.0,29,278.6838727605973,364.8707907620534,14.407335396638707,274.88651904234746,S01_1,21.188896840069923,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",2.078155191969998,0.4061090489904728,0,16.0,47.87944927990247,3.3232688739288285,,
779.0,29,265.52779971780336,365.995545942888,13.20412187275161,274.8865190423469,S01_1,34.39301871282153,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",-1.2032135238870971,-3.281368715857095,0,16.0,46.258368530638215,3.5033278983965044,,
780.0,29,251.49086257552344,367.00127682140845,14.073685290586772,273.68163256477635,S01_1,48.4667040034083,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.8695634178351614,2.0727769417222586,0,16.0,42.850410264222106,3.044718521088626,,
781.0,29,237.8871050968621,367.8766132223821,13.631948965174711,273.68163256477567,S01_1,62.09865296858302,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",-0.4417363254120605,-1.311299743247222,0,16.0,39.80980694346493,2.920331278026811,,
782.0,29,224.1203437918648,368.8465819222462,13.801040474224472,274.15487784928297,S01_1,75.89969344280749,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.1690915090497604,0.610827834461821,0,16.0,36.63439048819069,2.654465839485867,,
783.0,29,210.364620541457,369.8458482549194,13.792030104707562,274.15487784928234,S01_1,89.69172354751505,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",-0.0090103695169094,-0.1781018785666699,0,16.0,34.58623240281867,2.507696991686056,,
718.0,31,468.8089219644386,437.61178301147896,13.73454879390041,225.6697394996591,315255814_1,12.876035538133817,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.9919018005529664,-0.6830072738652824,0,1.0,48.62144608852591,3.540083246864212,,
719.0,31,458.5881102559897,428.0453787578651,14.001773747922504,228.1487417997934,315255814_1,26.87780928605632,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2672249540220939,-0.7246768465308726,0,1.0,48.95725167546199,3.4965035542533287,,
720.0,31,447.78285803423336,418.598053215503,14.35699258032686,230.12274684680304,315255814_1,41.23480186638318,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.3552188324043559,0.087993878382262,0,1.0,38.80863927967281,2.703117596706961,,
721.0,31,436.4869198048163,409.8139092101888,14.308571966695252,232.1300282260334,315255814_1,55.543373833078434,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",-0.0484206136316078,-0.4036394460359638,0,1.0,38.6560569485783,2.7016013225187288,,
722.0,31,425.3208977510982,400.8708569747447,14.305471553261976,231.06522587385612,315255814_1,69.84884538634041,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",-0.0031004134332768,0.045320200198331,0,1.0,37.94963076444647,2.652805300625905,,
723.0,31,414.34008493401024,392.8689036839343,13.597944700512688,235.88823415503552,315255814_1,83.4467900868531,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",-0.7075268527492877,-0.7044264393160109,0,1.0,37.28518809025103,2.741972328277321,,
725.0,31,390.5387091705009,381.04671035741984,12.990425556851564,243.8282301501743,ET03_1,10.841891907013403,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-1.1042507064571725,-1.6009822692532207,0,1.0,24.356977008686837,1.874994541332804,,
726.0,31,382.0493974302869,377.2480346144954,9.397404920420607,246.3375203333924,ET03_1,20.23929682743401,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-3.593020636430957,-2.4887699299737847,0,1.0,15.36449677937387,1.6349723045334297,,
727.0,31,377.1130177713847,375.3725993888575,5.337032724630637,249.38989678129272,ET03_1,25.57632955206465,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-4.06037219578997,-0.4673515593590132,0,1.0,10.088516580246266,1.8902856888411657,,
728.0,31,374.75790958919526,374.519967268104,2.530456221167064,250.09795961102287,ET03_1,28.10678577323172,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-2.806576503463573,1.2537956923263969,0,1.0,7.585683322324426,2.9977532347213884,,
729.0,31,374.6498506635601,374.4808461306431,0.116104382250427,250.09795961102287,ET03_1,28.22289015548214,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-2.414351838916637,0.3922246645469363,0,1.0,7.470834049290557,64.34584039366078,,
730.0,31,374.6208489491561,374.470346488442,0.0311610180768881,250.09795961102287,ET03_1,28.254051173559027,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.0849433641735389,2.329408474743098,0,1.0,7.440010272657081,238.760179603223,,
731.0,31,374.6086376126696,374.465925554489,0.0131205235558863,250.09795961102287,ET03_1,28.267171697114915,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.0180404945210017,0.0669028696525371,0,1.0,7.427031796342293,566.0621517660612,,
745.0,31,374.4321871732644,374.40204427994894,0.180841504065692,250.09795961102287,ET03_1,28.45675963855095,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.180841504065692,0.180841504065692,0,9.0,7.602228888530318,42.03807598154433,,
746.0,31,374.0072081197128,374.2481868926553,0.4566205909597672,250.0979596110235,ET03_1,28.913380229510715,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2757790868940752,0.0949375828283832,0,9.0,7.906719957198313,17.315732390821974,,
747.0,31,373.459640663511,374.0499481854199,0.5883362329310439,250.0979596110235,ET03_1,29.50171646244176,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.1317156419712766,-0.1440634449227985,0,9.0,8.109849573161068,13.784378930324328,,
748.0,31,372.6010517921002,373.7391087701341,0.922514544137198,250.09795961102287,ET03_1,30.42423100657896,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.3341783112061541,0.2024626692348775,0,9.0,8.105161686080336,8.785944609318726,,
749.0,31,371.9984552972425,373.52094761250464,0.6474624226597064,250.09795961102287,ET03_1,31.071693429238664,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.2750521214774916,-0.6092304326836457,0,9.0,7.7704454358525,12.001384426191626,,
750.0,31,371.7331188046857,373.4248864557081,0.2850919475252126,250.09795961102287,ET03_1,31.35678537676388,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.3623704751344938,-0.0873183536570022,0,9.0,7.949911763009932,27.88543076021769,,
751.0,31,370.9391836978896,373.137453980645,0.8530470257751079,250.09795961102287,ET03_1,32.209832402538986,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.5679550782498953,0.9303255533843892,0,9.0,8.2717247968434,9.69668089438261,,
752.0,31,370.3001538888072,372.939863799934,0.6763282714307972,250.46556155413447,ET03_1,32.88616067396978,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.1767187543443107,-0.744673832594206,0,9.0,8.246435402577442,12.19294793803578,,
753.0,31,369.7743559214122,372.7975034806986,0.550331056077187,250.98844664668087,ET03_1,33.43649173004697,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.1259972153536102,0.0507215389907005,0,9.0,7.988144401256068,14.515161943060845,,
754.0,31,369.0350520774237,372.59733623440127,0.7737988551761128,251.724053767162,ET03_1,34.21029058522308,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2234677990989257,0.3494650144525359,0,9.0,8.203807118029134,10.601989216127734,,
755.0,31,368.3387588816433,372.40881416360696,0.7287813828412422,252.4170958031733,ET03_1,34.93907196806432,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.0450174723348706,-0.2684852714337964,0,9.0,8.121038336979629,11.143312011235496,,
756.0,31,367.69736139163626,372.2351551593956,0.6713243107227225,253.0555179413719,ET03_1,35.61039627878704,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.0574570721185196,-0.012439599783649,0,9.0,7.851577705260454,11.6956552590919,,
757.0,31,367.3709436746212,372.1467772399666,0.3416479675972144,253.3803759926849,ET03_1,35.952044246384254,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-0.3296763431255081,-0.2722192710069884,0,9.0,7.899797736363283,23.12262470613243,,
758.0,31,366.5320391736618,371.9196430173748,0.8780467567195718,254.21495477846503,ET03_1,36.830091003103824,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.5363987891223574,0.8660751322478655,0,9.0,8.037061105423575,9.1533406893392,,
759.0,31,366.7783975479616,368.6709827346387,0.4823695433223392,254.87726955357545,ET03_2,37.312460546426166,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",-0.3956772133972325,-0.93207600251959,0,9.0,7.893220168500198,16.3634298180091,,
760.0,31,364.53394512107343,368.19830104081854,2.272085459985748,256.3573711877095,ET03_2,39.58454600641191,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",1.789715916663409,2.1853931300606413,0,9.0,16.8266315673989,7.405809272466559,,
761.0,31,360.795101568927,367.47296268079816,3.771259678447597,258.9963134606807,ET03_2,43.35580568485951,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",1.499174218461849,-0.2905416982015596,0,9.0,14.02812689318115,3.7197456789705066,,
762.0,31,356.8730014106265,366.8018599889151,3.940062980706276,260.07558611819,ET03_2,47.29586866556578,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.168803302258679,-1.33037091620317,0,9.0,13.031196066152468,3.3073573011303896,,
763.0,31,355.36924663286703,366.5445555248384,1.510641822690619,260.29026573642045,ET03_2,48.8065104882564,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",-2.429421158015657,-2.598224460274336,0,9.0,10.61455027193436,7.026516883418917,,
764.0,31,351.9824319647922,366.0557124811144,3.390995228576017,261.3049813072765,:millieu_7_1,0.4175057168324159,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",1.880353405885398,4.309774563901055,0,9.0,16.81520485852867,4.958781633435058,,
765.0,31,346.40999473069246,365.46469641083104,5.571605596604301,263.9458081058852,:millieu_7_1,5.989111313436717,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",2.180610368028284,0.3002569621428861,0,9.0,20.799841741996804,3.733186310724072,,
766.0,31,339.4751015540937,364.7291774375554,6.93385820447608,263.94580810588513,:millieu_7_1,12.922969517912795,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",1.3622526078717794,-0.8183577601565046,0,9.0,24.8928265849288,3.590039751441628,,
767.0,31,330.2714237396198,364.04867150778665,9.177475822653165,266.3658252009598,:millieu_7_1,22.10044534056596,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",2.243617618177084,0.8813650103053048,0,9.0,18.253901891195436,1.988989373977813,,
768.0,31,318.88571038464937,363.45455236378297,11.33753165396071,267.8333132138625,:millieu_7_1,33.43797699452667,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",2.1600558313075453,-0.0835617868695388,0,9.0,21.76263242159497,1.919521204952253,,
